filename,category,true_label,predicted_label,abnormal_probability,error_type
1-43807-C-47.wav,airplane,0,1,0.9656893014907837,FP
1-43807-D-47.wav,airplane,0,1,1.0,FP
1-46040-A-14.wav,chirping_birds,0,1,0.5216686129570007,FP
1-46274-A-18.wav,toilet_flush,0,1,0.8222143650054932,FP
1-46744-A-36.wav,vacuum_cleaner,0,1,1.0,FP
1-46938-A-7.wav,insects,0,1,0.9413936734199524,FP
1-46938-B-7.wav,insects,0,1,0.9999972581863403,FP
1-47250-B-41.wav,chainsaw,1,0,0.01026288140565157,FN
1-47273-A-21.wav,sneezing,0,1,0.9999998807907104,FP
1-47274-A-21.wav,sneezing,0,1,0.9997682571411133,FP
1-47709-A-16.wav,wind,0,1,0.7585648894309998,FP
1-47714-A-16.wav,wind,0,1,0.5156266093254089,FP
1-47923-A-28.wav,snoring,0,1,0.8874505758285522,FP
1-48298-A-46.wav,church_bells,0,1,0.9873979091644287,FP
1-49098-A-35.wav,washing_machine,0,1,0.9959923624992371,FP
1-50060-A-10.wav,rain,0,1,0.9206358194351196,FP
1-50454-A-44.wav,engine,0,1,0.6529906392097473,FP
1-50455-A-44.wav,engine,0,1,0.9709106683731079,FP
1-50623-A-15.wav,water_drops,0,1,0.5532247424125671,FP
1-50661-A-44.wav,engine,0,1,0.9736614227294922,FP
1-51035-A-16.wav,wind,0,1,0.9667177200317383,FP
1-51036-A-16.wav,wind,0,1,0.9724105000495911,FP
1-51037-A-16.wav,wind,0,1,0.9140344262123108,FP
1-51805-A-33.wav,door_wood_creaks,1,0,0.34754714369773865,FN
1-51805-B-33.wav,door_wood_creaks,1,0,3.056630504261193e-08,FN
1-51805-C-33.wav,door_wood_creaks,1,0,0.013072107918560505,FN
1-51805-D-33.wav,door_wood_creaks,1,0,4.102977240690092e-37,FN
1-51805-H-33.wav,door_wood_creaks,1,0,0.0022899203468114138,FN
1-53444-A-28.wav,snoring,0,1,0.999984085559845,FP
1-53467-A-47.wav,airplane,0,1,0.9999786019325256,FP
1-53663-A-24.wav,coughing,0,1,0.9994553327560425,FP
1-53670-A-18.wav,toilet_flush,0,1,0.6059632897377014,FP
1-54065-A-45.wav,train,0,1,0.6722919940948486,FP
1-54084-A-42.wav,siren,1,0,0.46836739778518677,FN
1-54505-A-21.wav,sneezing,0,1,0.7727315425872803,FP
1-54747-A-46.wav,church_bells,0,1,0.9800767302513123,FP
1-56269-A-18.wav,toilet_flush,0,1,0.8028441667556763,FP
1-56270-A-29.wav,drinking_sipping,0,1,0.9999967217445374,FP
1-56311-A-10.wav,rain,0,1,0.8274655938148499,FP
1-57795-A-8.wav,sheep,0,1,0.6539700031280518,FP
1-58792-A-24.wav,coughing,0,1,0.561028242111206,FP
1-59513-A-0.wav,dog,0,1,0.9980038404464722,FP
1-60460-A-36.wav,vacuum_cleaner,0,1,1.0,FP
1-61221-A-17.wav,pouring_water,0,1,0.9759498238563538,FP
1-61252-A-11.wav,sea_waves,0,1,0.5199243426322937,FP
1-61261-A-44.wav,engine,0,1,0.6784071326255798,FP
1-62509-A-45.wav,train,0,1,0.6452935338020325,FP
1-62565-A-44.wav,engine,0,1,0.8714297413825989,FP
1-62594-A-32.wav,keyboard_typing,0,1,0.8598020076751709,FP
1-62849-A-38.wav,clock_tick,0,1,0.7672218680381775,FP
1-63871-A-10.wav,rain,0,1,0.527384340763092,FP
1-64398-A-41.wav,chainsaw,1,0,0.13386762142181396,FN
1-64473-A-45.wav,train,0,1,0.5470663905143738,FP
1-69422-A-3.wav,cow,0,1,0.971453070640564,FP
1-70300-A-45.wav,train,0,1,0.9924384355545044,FP
1-73585-A-7.wav,insects,0,1,0.999347448348999,FP
1-7456-A-13.wav,crickets,0,1,0.5535427331924438,FP
1-75189-A-7.wav,insects,0,1,0.9562499523162842,FP
1-76831-A-42.wav,siren,1,0,1.2372419533335233e-08,FN
1-76831-C-42.wav,siren,1,0,0.4346502125263214,FN
1-76831-E-42.wav,siren,1,0,6.854604991252122e-12,FN
1-77160-A-3.wav,cow,0,1,0.9933024644851685,FP
1-77241-A-3.wav,cow,0,1,0.9985578060150146,FP
1-79146-A-29.wav,drinking_sipping,0,1,0.6454455256462097,FP
1-79236-A-36.wav,vacuum_cleaner,0,1,0.9999990463256836,FP
1-7973-A-7.wav,insects,0,1,0.7999888062477112,FP
1-7974-B-49.wav,hand_saw,0,1,0.7268080115318298,FP
1-80785-A-7.wav,insects,0,1,0.7899650931358337,FP
1-80840-A-13.wav,crickets,0,1,0.9710100889205933,FP
1-81001-A-30.wav,door_wood_knock,1,0,3.7688130305468803e-06,FN
1-81269-A-3.wav,cow,0,1,1.0,FP
1-81883-A-21.wav,sneezing,0,1,0.9947952628135681,FP
1-84393-A-32.wav,keyboard_typing,0,1,0.5816522240638733,FP
1-84705-A-39.wav,glass_breaking,1,0,0.4903244972229004,FN
1-85123-A-31.wav,mouse_click,0,1,0.8663730621337891,FP
1-85168-A-39.wav,glass_breaking,1,0,0.000536867359187454,FN
1-85184-A-39.wav,glass_breaking,1,0,0.05473664402961731,FN
1-85362-A-0.wav,dog,0,1,0.7431735992431641,FP
1-87565-A-29.wav,drinking_sipping,0,1,0.8622081875801086,FP
1-88409-B-45.wav,train,0,1,0.9457746744155884,FP
1-88574-A-8.wav,sheep,0,1,0.9418216943740845,FP
1-88807-A-39.wav,glass_breaking,1,0,0.022802278399467468,FN
1-90797-A-15.wav,water_drops,0,1,0.5767152309417725,FP
1-91359-A-11.wav,sea_waves,0,1,0.5295478701591492,FP
1-9841-A-13.wav,crickets,0,1,0.5505143404006958,FP
2-100786-A-1.wav,rooster,0,1,0.6646785140037537,FP
2-101676-A-10.wav,rain,0,1,0.5277898907661438,FP
2-102414-A-17.wav,pouring_water,0,1,0.7056629657745361,FP
2-102414-B-17.wav,pouring_water,0,1,0.9971402287483215,FP
2-102414-D-17.wav,pouring_water,0,1,0.5700557827949524,FP
2-102414-E-17.wav,pouring_water,0,1,0.9210403561592102,FP
2-102414-F-17.wav,pouring_water,0,1,0.999970555305481,FP
2-102414-G-17.wav,pouring_water,0,1,0.8312751650810242,FP
2-102567-A-35.wav,washing_machine,0,1,0.8727137446403503,FP
2-102567-C-35.wav,washing_machine,0,1,0.9999977350234985,FP
2-102567-D-35.wav,washing_machine,0,1,0.7208371758460999,FP
2-102568-A-35.wav,washing_machine,0,1,0.9629445672035217,FP
2-102581-A-29.wav,drinking_sipping,0,1,0.7817346453666687,FP
2-102581-B-29.wav,drinking_sipping,0,1,0.7827191352844238,FP
2-103424-A-3.wav,cow,0,1,0.5764748454093933,FP
2-103426-A-3.wav,cow,0,1,1.0,FP
2-103428-A-3.wav,cow,0,1,0.9788083434104919,FP
2-104877-A-3.wav,cow,0,1,1.0,FP
2-105270-A-47.wav,airplane,0,1,0.98423171043396,FP
2-106014-A-44.wav,engine,0,1,0.8956041932106018,FP
2-106015-A-44.wav,engine,0,1,0.9999901056289673,FP
2-106015-B-44.wav,engine,0,1,0.9996140003204346,FP
2-106072-A-36.wav,vacuum_cleaner,0,1,0.8447363972663879,FP
2-106073-A-36.wav,vacuum_cleaner,0,1,0.9998005032539368,FP
2-106486-A-44.wav,engine,0,1,0.6200137138366699,FP
2-106487-A-44.wav,engine,0,1,0.5458427667617798,FP
2-106849-A-47.wav,airplane,0,1,0.9965607523918152,FP
2-108760-B-14.wav,chirping_birds,0,1,0.5069372057914734,FP
2-109371-A-16.wav,wind,0,1,0.7747191190719604,FP
2-109371-B-16.wav,wind,0,1,0.8840734958648682,FP
2-109371-C-16.wav,wind,0,1,0.9969611167907715,FP
2-109371-D-16.wav,wind,0,1,0.7848435044288635,FP
2-109374-A-16.wav,wind,0,1,0.9988954067230225,FP
2-109505-A-21.wav,sneezing,0,1,0.9999932646751404,FP
2-110417-B-28.wav,snoring,0,1,0.5017855763435364,FP
2-110613-A-13.wav,crickets,0,1,0.6137673258781433,FP
2-110614-A-8.wav,sheep,0,1,0.7673138976097107,FP
2-114254-A-30.wav,door_wood_knock,1,0,8.586308747338123e-12,FN
2-114280-A-0.wav,dog,0,1,0.9645193815231323,FP
2-114609-B-28.wav,snoring,0,1,0.9424167275428772,FP
2-117615-A-48.wav,fireworks,0,1,0.6298478841781616,FP
2-117615-B-48.wav,fireworks,0,1,0.8900492787361145,FP
2-117615-C-48.wav,fireworks,0,1,0.5145928859710693,FP
2-117615-D-48.wav,fireworks,0,1,0.9999998211860657,FP
2-117615-E-48.wav,fireworks,0,1,1.0,FP
2-117616-A-48.wav,fireworks,0,1,0.829417884349823,FP
2-117625-A-10.wav,rain,0,1,0.5386300683021545,FP
2-117795-A-3.wav,cow,0,1,0.9869747161865234,FP
2-118624-A-30.wav,door_wood_knock,1,0,0.2754884660243988,FN
2-118625-A-30.wav,door_wood_knock,1,0,0.13306856155395508,FN
2-119748-A-38.wav,clock_tick,0,1,0.5267664194107056,FP
2-121909-A-35.wav,washing_machine,0,1,0.9970896244049072,FP
2-122066-A-45.wav,train,0,1,0.9504619836807251,FP
2-122066-B-45.wav,train,0,1,0.8800796866416931,FP
2-122067-B-45.wav,train,0,1,0.7252907156944275,FP
2-122763-B-29.wav,drinking_sipping,0,1,0.5091404318809509,FP
2-122820-A-36.wav,vacuum_cleaner,0,1,0.9999998807907104,FP
2-122820-B-36.wav,vacuum_cleaner,0,1,0.9999815225601196,FP
2-125875-A-13.wav,crickets,0,1,0.7402545213699341,FP
2-125966-A-11.wav,sea_waves,0,1,0.581785261631012,FP
2-126433-A-17.wav,pouring_water,0,1,0.9891082048416138,FP
2-126756-A-29.wav,drinking_sipping,0,1,0.6912665367126465,FP
2-128465-A-43.wav,car_horn,0,1,0.7007318139076233,FP
2-128465-B-43.wav,car_horn,0,1,0.7590717673301697,FP
2-130245-A-34.wav,can_opening,0,1,0.7429860234260559,FP
2-130979-A-21.wav,sneezing,0,1,0.6560578942298889,FP
2-133863-A-11.wav,sea_waves,0,1,0.502132773399353,FP
2-135649-A-45.wav,train,0,1,0.8045369982719421,FP
2-135649-B-45.wav,train,0,1,0.6457762122154236,FP
2-135649-C-45.wav,train,0,1,0.7861285209655762,FP
2-135860-A-49.wav,hand_saw,0,1,0.863278329372406,FP
2-137162-A-11.wav,sea_waves,0,1,0.5103164315223694,FP
2-138465-A-43.wav,car_horn,0,1,0.622778594493866,FP
2-139748-A-15.wav,water_drops,0,1,0.6291696429252625,FP
2-139748-B-15.wav,water_drops,0,1,0.5844069719314575,FP
2-139749-A-15.wav,water_drops,0,1,0.9998897910118103,FP
2-141681-A-36.wav,vacuum_cleaner,0,1,0.9859480261802673,FP
2-141681-B-36.wav,vacuum_cleaner,0,1,0.9716435670852661,FP
2-141682-B-36.wav,vacuum_cleaner,0,1,0.9999814033508301,FP
2-146877-A-31.wav,mouse_click,0,1,0.7430831789970398,FP
2-146877-B-31.wav,mouse_click,0,1,0.8440779447555542,FP
2-152895-A-31.wav,mouse_click,0,1,0.5025780200958252,FP
2-158746-A-2.wav,pig,0,1,0.9051033854484558,FP
2-158746-D-2.wav,pig,0,1,0.8815323114395142,FP
2-160128-A-7.wav,insects,0,1,0.9999379515647888,FP
2-160888-A-47.wav,airplane,0,1,0.7006675004959106,FP
2-165801-A-48.wav,fireworks,0,1,1.0,FP
2-173618-A-39.wav,glass_breaking,1,0,0.28470292687416077,FN
2-188822-B-40.wav,helicopter,0,1,0.9659740924835205,FP
2-188822-C-40.wav,helicopter,0,1,0.997882604598999,FP
2-188822-D-40.wav,helicopter,0,1,0.7921825051307678,FP
2-196688-A-8.wav,sheep,0,1,0.9987155199050903,FP
2-209476-A-25.wav,footsteps,1,0,0.06520161032676697,FN
2-250710-A-39.wav,glass_breaking,1,0,8.565250936953817e-06,FN
2-25292-A-22.wav,clapping,0,1,0.8059030175209045,FP
2-25293-A-22.wav,clapping,0,1,0.8534038662910461,FP
2-262579-A-45.wav,train,0,1,0.9324515461921692,FP
2-28314-A-12.wav,crackling_fire,0,1,0.5323925614356995,FP
2-28314-B-12.wav,crackling_fire,0,1,0.9478686451911926,FP
2-30322-A-12.wav,crackling_fire,0,1,0.5002919435501099,FP
2-37806-A-40.wav,helicopter,0,1,0.9993991851806641,FP
2-37806-B-40.wav,helicopter,0,1,0.998923659324646,FP
2-37806-C-40.wav,helicopter,0,1,0.9994367957115173,FP
2-37806-D-40.wav,helicopter,0,1,0.9927594661712646,FP
2-39443-A-19.wav,thunderstorm,0,1,0.5364664793014526,FP
2-39945-B-19.wav,thunderstorm,0,1,0.9254655241966248,FP
2-39945-C-19.wav,thunderstorm,0,1,0.9636057615280151,FP
2-43802-A-42.wav,siren,1,0,2.7054542442783713e-05,FN
2-43806-A-42.wav,siren,1,0,1.5247178453137167e-07,FN
2-50774-A-23.wav,breathing,0,1,0.5691220164299011,FP
2-51173-A-35.wav,washing_machine,0,1,0.9745526909828186,FP
2-51630-A-49.wav,hand_saw,0,1,0.7954331636428833,FP
2-51630-B-49.wav,hand_saw,0,1,0.9848526120185852,FP
2-52001-A-28.wav,snoring,0,1,0.999779462814331,FP
2-52001-B-28.wav,snoring,0,1,0.5107409358024597,FP
2-56926-A-46.wav,church_bells,0,1,0.9165624380111694,FP
2-59241-A-35.wav,washing_machine,0,1,0.9556394219398499,FP
2-60180-A-49.wav,hand_saw,0,1,0.9802148342132568,FP
2-60180-B-49.wav,hand_saw,0,1,0.8537117838859558,FP
2-60900-A-22.wav,clapping,0,1,0.6410401463508606,FP
2-64332-A-18.wav,toilet_flush,0,1,0.9745275974273682,FP
2-65484-A-18.wav,toilet_flush,0,1,0.9527453184127808,FP
2-66205-A-23.wav,breathing,0,1,0.9995290637016296,FP
2-67422-A-18.wav,toilet_flush,0,1,0.8437210917472839,FP
2-68391-A-41.wav,chainsaw,1,0,0.4679051339626312,FN
2-68595-B-15.wav,water_drops,0,1,0.6365417838096619,FP
2-70052-A-42.wav,siren,1,0,6.068005171184475e-19,FN
2-70052-B-42.wav,siren,1,0,5.4983774965770144e-14,FN
2-70280-A-18.wav,toilet_flush,0,1,0.9970569014549255,FP
2-70344-A-33.wav,door_wood_creaks,1,0,0.19320818781852722,FN
2-70936-A-42.wav,siren,1,0,6.491129763750582e-32,FN
2-70938-A-42.wav,siren,1,0,2.6956410437151135e-08,FN
2-70939-A-42.wav,siren,1,0,0.00759775098413229,FN
2-72547-C-14.wav,chirping_birds,0,1,0.8580765724182129,FP
2-72547-D-14.wav,chirping_birds,0,1,0.5739389657974243,FP
2-72677-A-18.wav,toilet_flush,0,1,0.9817144274711609,FP
2-72970-A-10.wav,rain,0,1,0.6772050261497498,FP
2-73260-A-10.wav,rain,0,1,0.5106281042098999,FP
2-74361-A-47.wav,airplane,0,1,0.6663192510604858,FP
2-74977-A-18.wav,toilet_flush,0,1,0.7913885116577148,FP
2-76408-A-22.wav,clapping,0,1,0.9876181483268738,FP
2-76408-C-22.wav,clapping,0,1,0.9998906254768372,FP
2-76408-D-22.wav,clapping,0,1,0.5961317420005798,FP
2-77945-A-41.wav,chainsaw,1,0,0.4012710154056549,FN
2-78781-A-47.wav,airplane,0,1,0.5350561141967773,FP
2-78799-A-47.wav,airplane,0,1,0.5698241591453552,FP
2-79769-A-26.wav,laughing,0,1,0.9997750520706177,FP
2-80313-A-28.wav,snoring,0,1,0.9888107776641846,FP
2-81112-A-34.wav,can_opening,0,1,0.9941456317901611,FP
2-81270-A-1.wav,rooster,0,1,0.8297348618507385,FP
2-81970-A-7.wav,insects,0,1,0.9999998211860657,FP
2-81970-B-7.wav,insects,0,1,0.9999986886978149,FP
2-81970-C-7.wav,insects,0,1,0.9999999403953552,FP
2-82071-A-27.wav,brushing_teeth,0,1,0.9950478076934814,FP
2-82077-A-7.wav,insects,0,1,1.0,FP
2-82538-A-21.wav,sneezing,0,1,0.7925125360488892,FP
2-83536-A-27.wav,brushing_teeth,0,1,0.9308218955993652,FP
2-87412-A-24.wav,coughing,0,1,0.571625292301178,FP
2-87781-A-10.wav,rain,0,1,0.5594891905784607,FP
2-87799-A-24.wav,coughing,0,1,0.9998771548271179,FP
2-88724-A-38.wav,clock_tick,0,1,0.725685715675354,FP
2-91912-A-33.wav,door_wood_creaks,1,0,0.32061049342155457,FN
2-92978-A-29.wav,drinking_sipping,0,1,0.9995027184486389,FP
2-93030-A-21.wav,sneezing,0,1,0.9778790473937988,FP
2-94230-A-27.wav,brushing_teeth,0,1,0.5067905783653259,FP
2-96033-A-13.wav,crickets,0,1,0.7691803574562073,FP
2-96654-A-47.wav,airplane,0,1,0.9897721409797668,FP
2-98676-A-24.wav,coughing,0,1,0.9997920393943787,FP
2-98866-A-47.wav,airplane,0,1,0.9915997982025146,FP
2-99796-A-32.wav,keyboard_typing,0,1,0.872376561164856,FP
2-99955-A-7.wav,insects,0,1,0.9984322786331177,FP
2-99955-B-7.wav,insects,0,1,0.918675422668457,FP
3-101381-A-33.wav,door_wood_creaks,1,0,0.07446301728487015,FN
3-101381-B-33.wav,door_wood_creaks,1,0,0.36388134956359863,FN
3-103050-A-19.wav,thunderstorm,0,1,0.5449599623680115,FP
3-103051-A-19.wav,thunderstorm,0,1,0.5154975056648254,FP
3-103051-B-19.wav,thunderstorm,0,1,0.5328518748283386,FP
3-103051-C-19.wav,thunderstorm,0,1,0.5941666960716248,FP
3-103401-A-33.wav,door_wood_creaks,1,0,0.0008078426471911371,FN
3-103401-B-33.wav,door_wood_creaks,1,0,0.062278036028146744,FN
3-103401-C-33.wav,door_wood_creaks,1,0,0.022449057549238205,FN
3-103401-D-33.wav,door_wood_creaks,1,0,0.0017122485442087054,FN
3-103597-A-25.wav,footsteps,1,0,0.2135126292705536,FN
3-103598-A-25.wav,footsteps,1,0,0.03372382000088692,FN
3-103599-A-25.wav,footsteps,1,0,0.44347408413887024,FN
3-103599-B-25.wav,footsteps,1,0,0.3236389756202698,FN
3-104761-A-7.wav,insects,0,1,0.5477184653282166,FP
3-104761-B-7.wav,insects,0,1,0.9912469983100891,FP
3-104958-A-12.wav,crackling_fire,0,1,0.988754153251648,FP
3-105235-A-7.wav,insects,0,1,0.9948460459709167,FP
3-105236-A-7.wav,insects,0,1,0.9995302557945251,FP
3-110913-A-7.wav,insects,0,1,1.0,FP
3-110913-B-7.wav,insects,0,1,0.9983142018318176,FP
3-110913-C-7.wav,insects,0,1,0.997394323348999,FP
3-110913-D-7.wav,insects,0,1,0.9993687272071838,FP
3-112356-A-18.wav,toilet_flush,0,1,0.9844964146614075,FP
3-115387-A-47.wav,airplane,0,1,0.9884157180786133,FP
3-115387-B-47.wav,airplane,0,1,1.0,FP
3-115387-C-47.wav,airplane,0,1,0.9993534684181213,FP
3-117504-A-16.wav,wind,0,1,0.98009192943573,FP
3-117504-B-16.wav,wind,0,1,0.9994539618492126,FP
3-118194-A-33.wav,door_wood_creaks,1,0,0.37200939655303955,FN
3-118487-A-26.wav,laughing,0,1,0.7408796548843384,FP
3-118658-A-41.wav,chainsaw,1,0,0.22136862576007843,FN
3-119120-A-48.wav,fireworks,0,1,1.0,FP
3-119120-B-48.wav,fireworks,0,1,0.9752521514892578,FP
3-119120-C-48.wav,fireworks,0,1,0.8915064334869385,FP
3-119120-D-48.wav,fireworks,0,1,0.8562756776809692,FP
3-119120-E-48.wav,fireworks,0,1,0.9999995231628418,FP
3-119455-A-44.wav,engine,0,1,0.8902801871299744,FP
3-122110-A-46.wav,church_bells,0,1,0.995334267616272,FP
3-123086-A-28.wav,snoring,0,1,0.6061619520187378,FP
3-123224-A-19.wav,thunderstorm,0,1,0.5771969556808472,FP
3-124376-A-3.wav,cow,0,1,0.9999587535858154,FP
3-124376-B-3.wav,cow,0,1,0.9314321875572205,FP
3-124600-A-19.wav,thunderstorm,0,1,0.5046743750572205,FP
3-124795-A-28.wav,snoring,0,1,0.9999992847442627,FP
3-124958-A-28.wav,snoring,0,1,0.5297388434410095,FP
3-126113-A-26.wav,laughing,0,1,0.9300296902656555,FP
3-126358-B-3.wav,cow,0,1,0.9999272227287292,FP
3-128512-A-47.wav,airplane,0,1,0.8590037822723389,FP
3-128512-B-47.wav,airplane,0,1,0.5071043968200684,FP
3-130330-A-22.wav,clapping,0,1,0.948795735836029,FP
3-130998-A-28.wav,snoring,0,1,0.8130946755409241,FP
3-130998-B-28.wav,snoring,0,1,0.6840044260025024,FP
3-132852-A-10.wav,rain,0,1,0.5612050890922546,FP
3-135469-A-35.wav,washing_machine,0,1,0.608721911907196,FP
3-135650-B-45.wav,train,0,1,0.5134117007255554,FP
3-136451-A-45.wav,train,0,1,0.8735899329185486,FP
3-136608-A-16.wav,wind,0,1,0.5049052238464355,FP
3-138212-A-45.wav,train,0,1,0.9408307075500488,FP
3-139109-A-46.wav,church_bells,0,1,0.9999996423721313,FP
3-140199-A-8.wav,sheep,0,1,0.9344075322151184,FP
3-140199-B-8.wav,sheep,0,1,0.8061556816101074,FP
3-140323-A-29.wav,drinking_sipping,0,1,0.500194251537323,FP
3-140774-A-10.wav,rain,0,1,0.843283474445343,FP
3-141240-B-44.wav,engine,0,1,0.5544217228889465,FP
3-141559-A-45.wav,train,0,1,0.739334225654602,FP
3-141684-A-21.wav,sneezing,0,1,0.690499484539032,FP
3-142006-A-10.wav,rain,0,1,0.6229467988014221,FP
3-143119-A-21.wav,sneezing,0,1,0.8794990181922913,FP
3-143560-A-47.wav,airplane,0,1,0.5132427215576172,FP
3-143562-A-47.wav,airplane,0,1,0.9754589200019836,FP
3-143929-A-10.wav,rain,0,1,0.5628769397735596,FP
3-144120-A-32.wav,keyboard_typing,0,1,0.7063157558441162,FP
3-144128-B-23.wav,breathing,0,1,0.5473408699035645,FP
3-144253-A-29.wav,drinking_sipping,0,1,0.8421573638916016,FP
3-144259-A-29.wav,drinking_sipping,0,1,0.680578887462616,FP
3-144692-A-21.wav,sneezing,0,1,0.998140811920166,FP
3-144827-B-11.wav,sea_waves,0,1,0.7982863187789917,FP
3-144891-B-19.wav,thunderstorm,0,1,1.0,FP
3-145387-A-29.wav,drinking_sipping,0,1,0.6156847476959229,FP
3-145577-A-43.wav,car_horn,0,1,0.9999985098838806,FP
3-146033-A-13.wav,crickets,0,1,0.552859902381897,FP
3-146186-A-44.wav,engine,0,1,0.890175461769104,FP
3-146697-A-43.wav,car_horn,0,1,0.5724291801452637,FP
3-146873-A-24.wav,coughing,0,1,1.0,FP
